"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,50,1,0.0523615056105117,15.3467529615496,22.309556518668,0.0441779281208099,0.0441779281208099,0.409560077079381,0.759956486399866,0.118617809809567,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0432262583805108
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,51,1,0.0437309280556978,15.0722640654978,22.3516273762843,0.0420708576162312,0.0420708576162312,0.410332416219053,0.759956486399866,0.11243501892238,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0412700917490463
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,52,1,0.0364277259007973,14.8022091345674,22.3922521240565,0.040624747772231,0.040624747772231,0.411078207593929,0.759956486399866,0.115044313257251,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0398926538955276
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,53,1,0.0306271386193549,14.5366034576089,22.4311698541367,0.0389177300801506,0.0389177300801506,0.411792661443249,0.759956486399866,0.105762597293617,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0383004353507191
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,54,1,0.0258925567456209,14.2754519593008,22.4687416572619,0.0375718031252781,0.0375718031252781,0.412482406690813,0.759956486399866,0.100249866753388,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.037027076577982
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,55,1,0.0223714588351073,14.0187508824026,22.504753261163,0.0360116039010983,0.0360116039010983,0.413143509714404,0.759956486399866,0.0784884667023604,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0355681084004126
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,56,1,0.0195455569306027,13.7664828249467,22.5396699133862,0.0349166522231954,0.0349166522231954,0.413784511554307,0.759956486399866,0.0673569045792436,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0345202829161707
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,57,1,0.017102723278027,13.518603263408,22.573778332611,0.0341084192247472,0.0341084192247472,0.414410675807956,0.759956486399866,0.065829197693462,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0337317457920863
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,58,1,0.0149031759841142,13.2750535975234,22.6072078013247,0.0334294687137415,0.0334294687137415,0.415024375850432,0.759956486399866,0.0699822742416347,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0330614213195896
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,59,1,0.0131852943636886,13.0357801973869,22.6397053934646,0.0324975921399187,0.0324975921399187,0.415620968451032,0.759956486399866,0.054791109249872,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0321637900470226
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,60,1,0.0116847034784906,12.8007287411534,22.6715224397385,0.0318170462738934,0.0318170462738934,0.416205067552844,0.759956486399866,0.0531404647107735,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0314953567095943
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,61,1,0.0103632471310652,12.5698360861248,22.7026938242265,0.0311713844880046,0.0311713844880046,0.416777313559747,0.759956486399866,0.0523338849760795,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0308598788396099
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,62,1,0.00921982799376841,12.3430389676326,22.733218499133,0.0305246749064239,0.0305246749064239,0.417337687236249,0.759956486399866,0.0492281466627108,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0302243867565596
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,63,1,0.00822946779813456,12.120274355487,22.7631200618055,0.0299015626725065,0.0299015626725065,0.417886621783769,0.759956486399866,0.0459539460279128,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0296113961983523
