ID_evenement,Systeme,Categorie,Date,ct,TAN.app,app.rate,app.mthd,man.dm,man.ph,man.source,air.temp,wind.2m,rain.rate,rain.cum,incorp,t.incorp
150,MF,Digestat liquide,2025-04-02,82,54.472,30,bsth,7.4,8.1,cattle,16.0,7,0.0,0.0,none,
150,MF,Digestat liquide,2025-04-02,83,54.472,30,bsth,7.4,8.1,cattle,14.8,7,0.0,0.0,none,
150,MF,Digestat liquide,2025-04-02,84,54.472,30,bsth,7.4,8.1,cattle,12.3,6,0.0,0.0,none,
150,MF,Digestat liquide,2025-04-02,85,54.472,30,bsth,7.4,8.1,cattle,11.7,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,1,62.693,30,bc,9.5,8.1,cattle,25.4,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,2,62.693,30,bc,9.5,8.1,cattle,25.6,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,3,62.693,30,bc,9.5,8.1,cattle,26.2,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,4,62.693,30,bc,9.5,8.1,cattle,26.7,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,5,62.693,30,bc,9.5,8.1,cattle,26.8,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,6,62.693,30,bc,9.5,8.1,cattle,26.6,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,7,62.693,30,bc,9.5,8.1,cattle,25.8,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,8,62.693,30,bc,9.5,8.1,cattle,22.9,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,9,62.693,30,bc,9.5,8.1,cattle,20.3,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,10,62.693,30,bc,9.5,8.1,cattle,18.8,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,11,62.693,30,bc,9.5,8.1,cattle,18.0,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,12,62.693,30,bc,9.5,8.1,cattle,16.5,3,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,13,62.693,30,bc,9.5,8.1,cattle,15.1,1,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,14,62.693,30,bc,9.5,8.1,cattle,14.5,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,15,62.693,30,bc,9.5,8.1,cattle,12.9,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,16,62.693,30,bc,9.5,8.1,cattle,12.3,1,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,17,62.693,30,bc,9.5,8.1,cattle,12.0,1,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,18,62.693,30,bc,9.5,8.1,cattle,11.9,1,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,19,62.693,30,bc,9.5,8.1,cattle,14.1,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,20,62.693,30,bc,9.5,8.1,cattle,15.4,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,21,62.693,30,bc,9.5,8.1,cattle,17.1,2,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,22,62.693,30,bc,9.5,8.1,cattle,19.8,3,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,23,62.693,30,bc,9.5,8.1,cattle,23.1,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,24,62.693,30,bc,9.5,8.1,cattle,24.8,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,25,62.693,30,bc,9.5,8.1,cattle,26.4,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,26,62.693,30,bc,9.5,8.1,cattle,26.1,7,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,27,62.693,30,bc,9.5,8.1,cattle,26.2,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,28,62.693,30,bc,9.5,8.1,cattle,26.0,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,29,62.693,30,bc,9.5,8.1,cattle,24.3,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,30,62.693,30,bc,9.5,8.1,cattle,24.1,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,31,62.693,30,bc,9.5,8.1,cattle,24.1,6,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,32,62.693,30,bc,9.5,8.1,cattle,21.8,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,33,62.693,30,bc,9.5,8.1,cattle,20.4,5,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,34,62.693,30,bc,9.5,8.1,cattle,18.6,3,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,35,62.693,30,bc,9.5,8.1,cattle,18.4,3,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,36,62.693,30,bc,9.5,8.1,cattle,16.8,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,37,62.693,30,bc,9.5,8.1,cattle,16.4,4,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,38,62.693,30,bc,9.5,8.1,cattle,14.5,7,0.0,0.0,none,
151,MF,Digestat liquide,2025-07-04,39,62.693,30,bc,9.5,8.1,cattle,13.3,6,1.5,1.5,none,
151,MF,Digestat liquide,2025-07-04,40,62.693,30,bc,9.5,8.1,cattle,13.1,6,3.0,4.5,none,
151,MF,Digestat liquide,2025-07-04,41,62.693,30,bc,9.5,8.1,cattle,13.0,7,3.5,8.0,none,
151,MF,Digestat liquide,2025-07-04,42,62.693,30,bc,9.5,8.1,cattle,13.2,7,2.0,10.0,none,
151,MF,Digestat liquide,2025-07-04,43,62.693,30,bc,9.5,8.1,cattle,13.5,7,0.0,10.0,none,
151,MF,Digestat liquide,2025-07-04,44,62.693,30,bc,9.5,8.1,cattle,13.7,7,2.5,12.5,none,
151,MF,Digestat liquide,2025-07-04,45,62.693,30,bc,9.5,8.1,cattle,14.5,8,0.5,13.0,none,
151,MF,Digestat liquide,2025-07-04,46,62.693,30,bc,9.5,8.1,cattle,14.8,9,0.0,13.0,none,
151,MF,Digestat liquide,2025-07-04,47,62.693,30,bc,9.5,8.1,cattle,15.7,9,0.0,13.0,none,
151,MF,Digestat liquide,2025-07-04,48,62.693,30,bc,9.5,8.1,cattle,16.4,8,0.0,13.0,none,
151,MF,Digestat liquide,2025-07-04,49,62.693,30,bc,9.5,8.1,cattle,17.2,8,0.0,13.0,none,
151,MF,Digestat liquide,2025-07-04,50,62.693,30,bc,9.5,8.1,cattle,16.3,7,3.5,16.5,none,
151,MF,Digestat liquide,2025-07-04,51,62.693,30,bc,9.5,8.1,cattle,17.3,5,1.5,18.0,none,
151,MF,Digestat liquide,2025-07-04,52,62.693,30,bc,9.5,8.1,cattle,18.3,6,0.5,18.5,none,
151,MF,Digestat liquide,2025-07-04,53,62.693,30,bc,9.5,8.1,cattle,19.7,6,0.0,18.5,none,
151,MF,Digestat liquide,2025-07-04,54,62.693,30,bc,9.5,8.1,cattle,20.0,5,0.5,19.0,none,
151,MF,Digestat liquide,2025-07-04,55,62.693,30,bc,9.5,8.1,cattle,19.6,5,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,56,62.693,30,bc,9.5,8.1,cattle,17.9,5,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,57,62.693,30,bc,9.5,8.1,cattle,17.0,4,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,58,62.693,30,bc,9.5,8.1,cattle,16.4,4,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,59,62.693,30,bc,9.5,8.1,cattle,16.0,4,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,60,62.693,30,bc,9.5,8.1,cattle,14.8,4,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,61,62.693,30,bc,9.5,8.1,cattle,14.9,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,62,62.693,30,bc,9.5,8.1,cattle,14.8,8,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,63,62.693,30,bc,9.5,8.1,cattle,14.4,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,64,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,65,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,66,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,67,62.693,30,bc,9.5,8.1,cattle,14.5,6,0.0,19.0,none,
151,MF,Digestat liquide,2025-07-04,68,62.693,30,bc,9.5,8.1,cattle,14.0,6,1.5,20.5,none,
151,MF,Digestat liquide,2025-07-04,69,62.693,30,bc,9.5,8.1,cattle,13.6,4,8.0,28.5,none,
151,MF,Digestat liquide,2025-07-04,70,62.693,30,bc,9.5,8.1,cattle,14.3,4,3.0,31.5,none,
151,MF,Digestat liquide,2025-07-04,71,62.693,30,bc,9.5,8.1,cattle,14.8,4,0.5,32.0,none,
151,MF,Digestat liquide,2025-07-04,72,62.693,30,bc,9.5,8.1,cattle,16.1,4,0.0,32.0,none,
151,MF,Digestat liquide,2025-07-04,73,62.693,30,bc,9.5,8.1,cattle,16.8,8,1.5,33.5,none,
151,MF,Digestat liquide,2025-07-04,74,62.693,30,bc,9.5,8.1,cattle,18.1,6,0.0,33.5,none,
151,MF,Digestat liquide,2025-07-04,75,62.693,30,bc,9.5,8.1,cattle,16.9,6,1.0,34.5,none,
151,MF,Digestat liquide,2025-07-04,76,62.693,30,bc,9.5,8.1,cattle,15.1,9,3.0,37.5,none,
151,MF,Digestat liquide,2025-07-04,77,62.693,30,bc,9.5,8.1,cattle,17.5,6,0.0,37.5,none,
151,MF,Digestat liquide,2025-07-04,78,62.693,30,bc,9.5,8.1,cattle,16.9,4,0.5,38.0,none,
151,MF,Digestat liquide,2025-07-04,79,62.693,30,bc,9.5,8.1,cattle,17.0,4,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,80,62.693,30,bc,9.5,8.1,cattle,16.6,4,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,81,62.693,30,bc,9.5,8.1,cattle,15.2,5,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,82,62.693,30,bc,9.5,8.1,cattle,14.1,2,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,83,62.693,30,bc,9.5,8.1,cattle,13.2,2,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,84,62.693,30,bc,9.5,8.1,cattle,12.3,3,0.0,38.0,none,
151,MF,Digestat liquide,2025-07-04,85,62.693,30,bc,9.5,8.1,cattle,12.3,2,0.0,38.0,none,
